model_id,model_name,maker,release_date,created_at,last_modified,params_b,license,provider,api_model_id,api_model_id_raw,model_family,status,access,modality,context_window,notes,source_snapshot,model_origin,model_type_primary
mistral:mistralai/Mistral-Small-Instruct-2409,Mistral-Small-Instruct-2409,Mistral,2024/9/17,2024-09-17 13:05:37+00:00,2025-07-28 17:21:40+00:00,,,mistral,mistralai/Mistral-Small-Instruct-2409,mistralai/Mistral-Small-Instruct-2409,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-8B-Instruct-2410,Ministral-8B-Instruct-2410,Mistral,2024/10/15,2024-10-15 09:20:23+00:00,2025-07-31 10:39:07+00:00,,,mistral,mistralai/Ministral-8B-Instruct-2410,mistralai/Ministral-8B-Instruct-2410,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Large-Instruct-2411,Mistral-Large-Instruct-2411,Mistral,2024/11/14,2024-11-14 20:03:52+00:00,2025-07-28 17:19:27+00:00,,,mistral,mistralai/Mistral-Large-Instruct-2411,mistralai/Mistral-Large-Instruct-2411,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Small-24B-Base-2501,Mistral-Small-24B-Base-2501,Mistral,2025/1/23,2025-01-23 14:13:54+00:00,2025-07-28 17:24:54+00:00,,,mistral,mistralai/Mistral-Small-24B-Base-2501,mistralai/Mistral-Small-24B-Base-2501,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Small-24B-Instruct-2501,Mistral-Small-24B-Instruct-2501,Mistral,2025/1/28,2025-01-28 13:30:13+00:00,2025-07-28 17:26:22+00:00,,,mistral,mistralai/Mistral-Small-24B-Instruct-2501,mistralai/Mistral-Small-24B-Instruct-2501,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Small-3.1-24B-Instruct-2503,Mistral-Small-3.1-24B-Instruct-2503,Mistral,2025/3/11,2025-03-11 17:04:58+00:00,2025-12-22 10:15:41+00:00,,,mistral,mistralai/Mistral-Small-3.1-24B-Instruct-2503,mistralai/Mistral-Small-3.1-24B-Instruct-2503,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Small-3.1-24B-Base-2503,Mistral-Small-3.1-24B-Base-2503,Mistral,2025/3/16,2025-03-16 23:31:11+00:00,2025-07-28 17:25:54+00:00,,,mistral,mistralai/Mistral-Small-3.1-24B-Base-2503,mistralai/Mistral-Small-3.1-24B-Base-2503,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Devstral-Small-2505,Devstral-Small-2505,Mistral,2025/5/12,2025-05-12 21:49:21+00:00,2025-08-18 08:17:15+00:00,,,mistral,mistralai/Devstral-Small-2505,mistralai/Devstral-Small-2505,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Magistral-Small-2506,Magistral-Small-2506,Mistral,2025/6/4,2025-06-04 10:51:21+00:00,2025-07-28 17:28:05+00:00,,,mistral,mistralai/Magistral-Small-2506,mistralai/Magistral-Small-2506,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Mistral-Small-3.2-24B-Instruct-2506,Mistral-Small-3.2-24B-Instruct-2506,Mistral,2025/6/19,2025-06-19 17:41:13+00:00,2025-12-22 10:16:55+00:00,,,mistral,mistralai/Mistral-Small-3.2-24B-Instruct-2506,mistralai/Mistral-Small-3.2-24B-Instruct-2506,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Voxtral-Mini-3B-2507,Voxtral-Mini-3B-2507,Mistral,2025/7/1,2025-07-01 14:11:46+00:00,2025-07-28 17:16:11+00:00,,,mistral,mistralai/Voxtral-Mini-3B-2507,mistralai/Voxtral-Mini-3B-2507,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Devstral-Small-2507,Devstral-Small-2507,Mistral,2025/7/4,2025-07-04 14:23:44+00:00,2025-08-18 08:14:29+00:00,,,mistral,mistralai/Devstral-Small-2507,mistralai/Devstral-Small-2507,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Magistral-Small-2507,Magistral-Small-2507,Mistral,2025/7/18,2025-07-18 08:14:36+00:00,2025-12-22 10:24:16+00:00,,,mistral,mistralai/Magistral-Small-2507,mistralai/Magistral-Small-2507,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Magistral-Small-2509,Magistral-Small-2509,Mistral,2025/9/12,2025-09-12 09:45:10+00:00,2026-02-23 18:04:17+00:00,,,mistral,mistralai/Magistral-Small-2509,mistralai/Magistral-Small-2509,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-3B-Base-2512,Ministral-3-3B-Base-2512,Mistral,2025/10/31,2025-10-31 08:38:59+00:00,2026-01-15 11:17:21+00:00,,,mistral,mistralai/Ministral-3-3B-Base-2512,mistralai/Ministral-3-3B-Base-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-3B-Instruct-2512-BF16,Ministral-3-3B-Instruct-2512-BF16,Mistral,2025/10/31,2025-10-31 08:39:19+00:00,2026-01-15 11:20:14+00:00,,,mistral,mistralai/Ministral-3-3B-Instruct-2512-BF16,mistralai/Ministral-3-3B-Instruct-2512-BF16,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-3B-Reasoning-2512,Ministral-3-3B-Reasoning-2512,Mistral,2025/10/31,2025-10-31 08:39:58+00:00,2026-01-15 11:16:24+00:00,,,mistral,mistralai/Ministral-3-3B-Reasoning-2512,mistralai/Ministral-3-3B-Reasoning-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-8B-Base-2512,Ministral-3-8B-Base-2512,Mistral,2025/10/31,2025-10-31 08:40:56+00:00,2026-01-15 11:17:01+00:00,,,mistral,mistralai/Ministral-3-8B-Base-2512,mistralai/Ministral-3-8B-Base-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-8B-Instruct-2512-BF16,Ministral-3-8B-Instruct-2512-BF16,Mistral,2025/10/31,2025-10-31 08:41:17+00:00,2026-01-15 11:20:05+00:00,,,mistral,mistralai/Ministral-3-8B-Instruct-2512-BF16,mistralai/Ministral-3-8B-Instruct-2512-BF16,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-8B-Reasoning-2512,Ministral-3-8B-Reasoning-2512,Mistral,2025/10/31,2025-10-31 08:41:36+00:00,2026-01-15 11:16:07+00:00,,,mistral,mistralai/Ministral-3-8B-Reasoning-2512,mistralai/Ministral-3-8B-Reasoning-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-14B-Base-2512,Ministral-3-14B-Base-2512,Mistral,2025/10/31,2025-10-31 08:41:49+00:00,2026-01-15 11:16:43+00:00,,,mistral,mistralai/Ministral-3-14B-Base-2512,mistralai/Ministral-3-14B-Base-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-14B-Instruct-2512-BF16,Ministral-3-14B-Instruct-2512-BF16,Mistral,2025/10/31,2025-10-31 08:42:04+00:00,2026-01-15 11:19:53+00:00,,,mistral,mistralai/Ministral-3-14B-Instruct-2512-BF16,mistralai/Ministral-3-14B-Instruct-2512-BF16,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-14B-Reasoning-2512,Ministral-3-14B-Reasoning-2512,Mistral,2025/10/31,2025-10-31 08:42:28+00:00,2026-01-15 11:15:42+00:00,,,mistral,mistralai/Ministral-3-14B-Reasoning-2512,mistralai/Ministral-3-14B-Reasoning-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-14B-Instruct-2512,Ministral-3-14B-Instruct-2512,Mistral,2025/10/31,2025-10-31 08:43:24+00:00,2026-01-15 11:14:12+00:00,,,mistral,mistralai/Ministral-3-14B-Instruct-2512,mistralai/Ministral-3-14B-Instruct-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-8B-Instruct-2512,Ministral-3-8B-Instruct-2512,Mistral,2025/10/31,2025-10-31 08:43:35+00:00,2026-01-15 11:14:46+00:00,,,mistral,mistralai/Ministral-3-8B-Instruct-2512,mistralai/Ministral-3-8B-Instruct-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Ministral-3-3B-Instruct-2512,Ministral-3-3B-Instruct-2512,Mistral,2025/10/31,2025-10-31 08:43:46+00:00,2026-01-15 11:15:08+00:00,,,mistral,mistralai/Ministral-3-3B-Instruct-2512,mistralai/Ministral-3-3B-Instruct-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Devstral-Small-2-24B-Instruct-2512,Devstral-Small-2-24B-Instruct-2512,Mistral,2025/11/28,2025-11-28 11:27:11+00:00,2026-02-25 08:50:48+00:00,,,mistral,mistralai/Devstral-Small-2-24B-Instruct-2512,mistralai/Devstral-Small-2-24B-Instruct-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
mistral:mistralai/Devstral-2-123B-Instruct-2512,Devstral-2-123B-Instruct-2512,Mistral,2025/11/28,2025-11-28 17:32:09+00:00,2026-02-25 08:50:20+00:00,,,mistral,mistralai/Devstral-2-123B-Instruct-2512,mistralai/Devstral-2-123B-Instruct-2512,mistral,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Moonlight-16B-A3B,Moonlight-16B-A3B,Moonshot AI,2025/2/22,2025-02-22 04:14:40+00:00,2026-01-30 04:51:48+00:00,,,moonshot,moonshotai/Moonlight-16B-A3B,moonshotai/Moonlight-16B-A3B,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Moonlight-16B-A3B-Instruct,Moonlight-16B-A3B-Instruct,Moonshot AI,2025/2/22,2025-02-22 04:15:17+00:00,2026-01-30 04:52:43+00:00,,,moonshot,moonshotai/Moonlight-16B-A3B-Instruct,moonshotai/Moonlight-16B-A3B-Instruct,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-VL-A3B-Instruct,Kimi-VL-A3B-Instruct,Moonshot AI,2025/4/9,2025-04-09 08:07:06+00:00,2026-01-30 04:51:04+00:00,,,moonshot,moonshotai/Kimi-VL-A3B-Instruct,moonshotai/Kimi-VL-A3B-Instruct,moonshot_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-VL-A3B-Thinking,Kimi-VL-A3B-Thinking,Moonshot AI,2025/4/9,2025-04-09 08:13:53+00:00,2026-01-30 04:52:57+00:00,,,moonshot,moonshotai/Kimi-VL-A3B-Thinking,moonshotai/Kimi-VL-A3B-Thinking,moonshot_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-Dev-72B,Kimi-Dev-72B,Moonshot AI,2025/6/16,2025-06-16 11:40:59+00:00,2025-06-17 06:27:40+00:00,,,moonshot,moonshotai/Kimi-Dev-72B,moonshotai/Kimi-Dev-72B,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-VL-A3B-Thinking-2506,Kimi-VL-A3B-Thinking-2506,Moonshot AI,2025/6/21,2025-06-21 09:40:28+00:00,2026-01-30 04:53:11+00:00,,,moonshot,moonshotai/Kimi-VL-A3B-Thinking-2506,moonshotai/Kimi-VL-A3B-Thinking-2506,moonshot_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-K2-Base,Kimi-K2-Base,Moonshot AI,2025/7/3,2025-07-03 12:49:14+00:00,2026-01-30 04:52:05+00:00,,,moonshot,moonshotai/Kimi-K2-Base,moonshotai/Kimi-K2-Base,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-K2-Instruct,Kimi-K2-Instruct,Moonshot AI,2025/7/11,2025-07-11 00:55:12+00:00,2026-01-30 04:50:07+00:00,,,moonshot,moonshotai/Kimi-K2-Instruct,moonshotai/Kimi-K2-Instruct,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-K2-Instruct-0905,Kimi-K2-Instruct-0905,Moonshot AI,2025/9/3,2025-09-03 03:34:36+00:00,2026-01-30 04:50:25+00:00,,,moonshot,moonshotai/Kimi-K2-Instruct-0905,moonshotai/Kimi-K2-Instruct-0905,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-Linear-48B-A3B-Instruct,Kimi-Linear-48B-A3B-Instruct,Moonshot AI,2025/10/30,2025-10-30 12:37:31+00:00,2025-12-16 14:50:08+00:00,,,moonshot,moonshotai/Kimi-Linear-48B-A3B-Instruct,moonshotai/Kimi-Linear-48B-A3B-Instruct,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-K2-Thinking,Kimi-K2-Thinking,Moonshot AI,2025/11/4,2025-11-04 08:25:31+00:00,2026-01-30 04:49:39+00:00,,,moonshot,moonshotai/Kimi-K2-Thinking,moonshotai/Kimi-K2-Thinking,moonshot_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
moonshot:moonshotai/Kimi-K2.5,Kimi-K2.5,Moonshot AI,2026/1/1,2026-01-01 06:06:03+00:00,2026-02-27 19:01:33+00:00,,,moonshot,moonshotai/Kimi-K2.5,moonshotai/Kimi-K2.5,moonshot_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai-community/gpt2,gpt2,OpenAI,2022/3/2,2022-03-02 23:29:04+00:00,2024-02-19 10:57:45+00:00,,,openai,openai-community/gpt2,openai-community/gpt2,gpt2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai-community/gpt2-large,gpt2-large,OpenAI,2022/3/2,2022-03-02 23:29:04+00:00,2024-02-19 11:11:02+00:00,,,openai,openai-community/gpt2-large,openai-community/gpt2-large,gpt2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai-community/gpt2-medium,gpt2-medium,OpenAI,2022/3/2,2022-03-02 23:29:04+00:00,2024-02-19 12:39:04+00:00,,,openai,openai-community/gpt2-medium,openai-community/gpt2-medium,gpt2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai-community/gpt2-xl,gpt2-xl,OpenAI,2022/3/2,2022-03-02 23:29:04+00:00,2024-02-19 12:39:12+00:00,,,openai,openai-community/gpt2-xl,openai-community/gpt2-xl,gpt2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai-community/openai-gpt,openai-gpt,OpenAI,2022/3/2,2022-03-02 23:29:04+00:00,2024-02-19 12:39:20+00:00,,,openai,openai-community/openai-gpt,openai-community/openai-gpt,openai_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai/gpt-oss-120b,gpt-oss-120b,OpenAI,2025/8/4,2025-08-04 22:33:06+00:00,2025-08-26 17:25:03+00:00,,,openai,openai/gpt-oss-120b,openai/gpt-oss-120b,gpt_oss,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
openai:openai/gpt-oss-20b,gpt-oss-20b,OpenAI,2025/8/4,2025-08-04 22:33:29+00:00,2025-08-26 17:25:47+00:00,,,openai,openai/gpt-oss-20b,openai/gpt-oss-20b,gpt_oss,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-7B,Qwen-7B,Qwen,2023/8/3,2023-08-03 02:51:18+00:00,2024-01-04 06:42:50+00:00,,,qwen,Qwen/Qwen-7B,Qwen/Qwen-7B,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-7B-Chat,Qwen-7B-Chat,Qwen,2023/8/3,2023-08-03 03:01:31+00:00,2024-03-19 10:09:52+00:00,,,qwen,Qwen/Qwen-7B-Chat,Qwen/Qwen-7B-Chat,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-VL,Qwen-VL,Qwen,2023/8/18,2023-08-18 02:20:59+00:00,2024-01-25 15:16:24+00:00,,,qwen,Qwen/Qwen-VL,Qwen/Qwen-VL,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-VL-Chat,Qwen-VL-Chat,Qwen,2023/8/20,2023-08-20 04:45:22+00:00,2024-01-25 15:18:14+00:00,,,qwen,Qwen/Qwen-VL-Chat,Qwen/Qwen-VL-Chat,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-14B-Chat,Qwen-14B-Chat,Qwen,2023/9/24,2023-09-24 03:27:58+00:00,2023-12-13 15:44:33+00:00,,,qwen,Qwen/Qwen-14B-Chat,Qwen/Qwen-14B-Chat,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-14B,Qwen-14B,Qwen,2023/9/24,2023-09-24 03:28:41+00:00,2023-12-13 15:44:30+00:00,,,qwen,Qwen/Qwen-14B,Qwen/Qwen-14B,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-72B,Qwen-72B,Qwen,2023/11/26,2023-11-26 16:16:31+00:00,2024-10-09 05:59:26+00:00,,,qwen,Qwen/Qwen-72B,Qwen/Qwen-72B,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-1_8B,Qwen-1_8B,Qwen,2023/11/30,2023-11-30 02:55:15+00:00,2023-12-13 15:43:35+00:00,,,qwen,Qwen/Qwen-1_8B,Qwen/Qwen-1_8B,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-1_8B-Chat,Qwen-1_8B-Chat,Qwen,2023/11/30,2023-11-30 02:56:11+00:00,2023-12-13 15:43:38+00:00,,,qwen,Qwen/Qwen-1_8B-Chat,Qwen/Qwen-1_8B-Chat,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-Audio,Qwen-Audio,Qwen,2023/11/30,2023-11-30 08:52:37+00:00,2024-11-20 09:21:03+00:00,,,qwen,Qwen/Qwen-Audio,Qwen/Qwen-Audio,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen-Audio-Chat,Qwen-Audio-Chat,Qwen,2023/11/30,2023-11-30 09:38:13+00:00,2025-01-12 02:15:07+00:00,,,qwen,Qwen/Qwen-Audio-Chat,Qwen/Qwen-Audio-Chat,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-0.5B,Qwen1.5-0.5B,Qwen,2024/1/22,2024-01-22 16:30:10+00:00,2024-04-05 10:38:41+00:00,,,qwen,Qwen/Qwen1.5-0.5B,Qwen/Qwen1.5-0.5B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-1.8B,Qwen1.5-1.8B,Qwen,2024/1/22,2024-01-22 16:53:32+00:00,2024-04-05 10:39:41+00:00,,,qwen,Qwen/Qwen1.5-1.8B,Qwen/Qwen1.5-1.8B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-4B,Qwen1.5-4B,Qwen,2024/1/22,2024-01-22 17:01:16+00:00,2024-04-05 10:40:36+00:00,,,qwen,Qwen/Qwen1.5-4B,Qwen/Qwen1.5-4B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-7B,Qwen1.5-7B,Qwen,2024/1/22,2024-01-22 17:14:21+00:00,2024-04-05 10:42:41+00:00,,,qwen,Qwen/Qwen1.5-7B,Qwen/Qwen1.5-7B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-14B,Qwen1.5-14B,Qwen,2024/1/22,2024-01-22 17:15:09+00:00,2024-04-05 10:43:26+00:00,,,qwen,Qwen/Qwen1.5-14B,Qwen/Qwen1.5-14B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-72B,Qwen1.5-72B,Qwen,2024/1/23,2024-01-23 15:06:37+00:00,2024-04-05 10:44:18+00:00,,,qwen,Qwen/Qwen1.5-72B,Qwen/Qwen1.5-72B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-1.8B-Chat,Qwen1.5-1.8B-Chat,Qwen,2024/1/30,2024-01-30 17:20:21+00:00,2024-04-30 07:20:48+00:00,,,qwen,Qwen/Qwen1.5-1.8B-Chat,Qwen/Qwen1.5-1.8B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-4B-Chat,Qwen1.5-4B-Chat,Qwen,2024/1/30,2024-01-30 17:20:32+00:00,2024-04-30 07:41:43+00:00,,,qwen,Qwen/Qwen1.5-4B-Chat,Qwen/Qwen1.5-4B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-7B-Chat,Qwen1.5-7B-Chat,Qwen,2024/1/30,2024-01-30 17:20:37+00:00,2024-04-30 07:33:42+00:00,,,qwen,Qwen/Qwen1.5-7B-Chat,Qwen/Qwen1.5-7B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-14B-Chat,Qwen1.5-14B-Chat,Qwen,2024/1/30,2024-01-30 17:20:42+00:00,2024-04-30 07:22:51+00:00,,,qwen,Qwen/Qwen1.5-14B-Chat,Qwen/Qwen1.5-14B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-72B-Chat,Qwen1.5-72B-Chat,Qwen,2024/1/30,2024-01-30 17:20:46+00:00,2024-10-08 05:17:58+00:00,,,qwen,Qwen/Qwen1.5-72B-Chat,Qwen/Qwen1.5-72B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-0.5B-Chat,Qwen1.5-0.5B-Chat,Qwen,2024/1/31,2024-01-31 07:08:48+00:00,2024-04-30 07:19:52+00:00,,,qwen,Qwen/Qwen1.5-0.5B-Chat,Qwen/Qwen1.5-0.5B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-MoE-A2.7B,Qwen1.5-MoE-A2.7B,Qwen,2024/2/29,2024-02-29 04:52:16+00:00,2024-04-18 11:58:22+00:00,,,qwen,Qwen/Qwen1.5-MoE-A2.7B,Qwen/Qwen1.5-MoE-A2.7B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-MoE-A2.7B-Chat,Qwen1.5-MoE-A2.7B-Chat,Qwen,2024/3/14,2024-03-14 03:26:42+00:00,2024-04-30 07:45:42+00:00,,,qwen,Qwen/Qwen1.5-MoE-A2.7B-Chat,Qwen/Qwen1.5-MoE-A2.7B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
